-75.51114016280393,40.59693431072881,0 
-75.51112499320227,40.59694287655805,0 
-75.51111603485961,40.59694852828127,0 
-75.51110001746625,40.59695346956594,0 
-75.51108420691973,40.59695827805233,0 
-75.51107372920521,40.59696382098183,0 
-75.51107048788697,40.59697309434063,0 
-75.51106565993257,40.59698540107371,0 
-75.51106455629355,40.59699638988103,0 
-75.51106192012794,40.59700831162208,0 
-75.51106675094094,40.59701760301727,0 
-75.51107785719623,40.59703240440196,0 
-75.51108812512804,40.59703959042695,0 
-75.51109383191299,40.59704853424525,0 
-75.51109840468432,40.59705806920213,0 
-75.51110158933632,40.59706826273138,0 
-75.51110423898325,40.5970810303162,0 
-75.51110971789713,40.59708481948143,0 
-75.51111425570701,40.59709145028857,0 
-75.51112597959046,40.59710906455546,0 
-75.5111255928591,40.59711459788231,0 
-75.51112896673698,40.59713282465375,0 
-75.5111415196223,40.59714769415861,0 
-75.51114275770738,40.5971525428765,0 
-75.51113684008705,40.59716541464861,0 
-75.51112895001296,40.59717893184418,0 
-75.51112285347619,40.59718352464731,0 
-75.51110969164458,40.59719021611769,0 
-75.51111547638465,40.59719145261088,0 
-75.5110956177535,40.59719730763396,0 
-75.51107842074821,40.59720232139198,0 
-75.51105783948751,40.59720838026266,0 
-75.51102950460978,40.59721671782294,0 
-75.51097926706703,40.59723129499346,0 
-75.51096401737549,40.59723305647564,0 
-75.51095139824153,40.59723677725789,0 
-75.51094122549041,40.59723978335831,0 
-75.51091649400109,40.5972444003385,0 
-75.51090321896781,40.59724831119035,0 
-75.51088836592562,40.5972499634046,0 
-75.51086736300344,40.59725612335195,0 
-75.51082500707038,40.59726856722798,0 
-75.51080695267653,40.59727375315394,0 
-75.51079382297762,40.59727762319811,0 
-75.51077401366246,40.59728346344737,0 
-75.510742837251,40.5972928594669,0 
-75.51072353094516,40.59729859558403,0 
-75.51069381109039,40.59730738442875,0 
-75.51068757659029,40.59730922423221,0 
-75.51066530970627,40.59731580211788,0 
-75.51064987060353,40.59731766817303,0 
-75.51062796296939,40.59732414340897,0 
-75.51059980000029,40.59733235934242,0 
-75.51058200365046,40.5973375743234,0 
-75.5105621277457,40.59734349360304,0 
-75.51053362112383,40.59735194795256,0 
-75.51052166970842,40.59735545312726,0 
-75.51050643670841,40.59735993767617,0 
-75.5104679198185,40.59736875937771,0 
-75.51044871968688,40.59737173823911,0 
-75.51042934994291,40.59737472666399,0 
-75.51041712148948,40.59737829014787,0 
-75.51040774896997,40.59738094169109,0 
-75.51040141345655,40.59739074677189,0 
-75.51039642398962,40.59740325281263,0 
-75.51039495093386,40.59741481597784,0 
-75.51039362035546,40.59742627086076,0 
-75.51039957664472,40.59743862842129,0 
-75.51040568557696,40.59745095399848,0 
-75.51041196633841,40.5974629173307,0 
-75.5104239287799,40.59747828026459,0 
-75.51043138762996,40.59749069099679,0 
-75.5104362271249,40.59750091126219,0 
-75.51044110188707,40.59751064395869,0 
-75.5104491340263,40.59751945488649,0 
-75.51045401585353,40.59752901206432,0 
-75.5104602477158,40.59754174522217,0 
-75.51047195945142,40.59755745413371,0 
-75.51048237076843,40.59757052645989,0 
-75.51048976547371,40.59758508358944,0 
-75.51049680558752,40.59759041249762,0 
-75.5105032765296,40.59760216804083,0 
-75.51050929690877,40.59760641817709,0 
-75.51052552942377,40.59763059316629,0 
-75.51053575445113,40.59764393634844,0 
-75.51054798728333,40.59766046021834,0 
-75.51055331055238,40.59767117941863,0 
-75.51057664677853,40.5977220612243,0 
-75.51058305530987,40.59773459828418,0 
-75.51059072721868,40.59774959702708,0 
-75.51059589241684,40.59775971534438,0 
-75.51060109241433,40.59776991175631,0 
-75.51060291783047,40.59778090944816,0 
-75.51060723733998,40.59778058439268,0 
-75.510619703015,40.5977760656054,0 
